,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:1902749,GO:1902749,regulation of cell cycle G2/M phase transition,28/1349,125/28928,0.224,4.803463306,9.425052766,3.27466257174564e-12,8.53619906342684e-11,6.64808788220153e-11,Rrm1/Cdk1/Ccnb1/Plk1/Wee1/Topbp1/Sin3a/Pkmyt1/Ccnq/Orc1/Nop53/Chek1/Rad21/Ints3/Brd4/Hus1/Rad51c/Clspn/Brca1/Rad17/Paxip1/Mbtps1/Ccnd1/Fbxo5/Cdc7/Zfp830/Ctc1/Atr,28
GO:0043039,GO:0043039,tRNA aminoacylation,17/1349,44/28928,0.386363636,8.28519442,10.6956512,4.38067958524088e-12,1.13555046231942e-10,8.8437947757318e-11,Farsa/Gatb/Fars2/Qrsl1/Mars1/Mars2/Aars2/Iars2/Lars2/Vars2/Sars2/Gatc/Pars2/Dars2/Nars2/Rars2/Wars2,17
GO:0000966,GO:0000966,RNA 5'-end processing,14/1349,28/28928,0.5,10.72201631,11.3829507,4.6718344199482e-12,1.20429509491998e-10,9.37918570975565e-11,Hsd17b10/Ncbp1/Pnpt1/Rpp25l/Rpp38/Pop1/Prorp/Tbl3/Pop5/Abt1/Pop4/Rpp14/Pop7/Cmtr1,14
GO:0019827,GO:0019827,stem cell population maintenance,38/1349,224/28928,0.169642857,3.637826962,8.765314771,4.83985372894196e-12,1.24071388410446e-10,9.66281933786435e-11,Sox9/Ogt/Nfib/Med12/Smo/Smc3/Pelo/Paf1/Actl6a/Sin3a/Cdc73/Tpt1/Med27/Med7/Rbbp4/Sap130/Stag2/Taf5l/Smarca4/Rtf1/Setd1a/Smarce1/Med30/Dicer1/Mettl14/Smc5/Nipbl/Suds3/Eif4e/Zc3h13/Med21/Med10/Taf6l/Gnl3/Nkap/Smarcb1/Med28/Cnot3,38
GO:0010389,GO:0010389,regulation of G2/M transition of mitotic cell cycle,26/1349,111/28928,0.234234234,5.022926559,9.391773834,6.52916378030147e-12,1.66457801871422e-10,1.29639209125361e-10,Rrm1/Cdk1/Ccnb1/Plk1/Wee1/Topbp1/Sin3a/Pkmyt1/Orc1/Nop53/Chek1/Rad21/Ints3/Brd4/Hus1/Rad51c/Clspn/Brca1/Rad17/Mbtps1/Ccnd1/Fbxo5/Cdc7/Zfp830/Ctc1/Atr,26
GO:0043038,GO:0043038,amino acid activation,17/1349,45/28928,0.377777778,8.101078989,10.54333159,6.73499634839559e-12,1.70767120527626e-10,1.32995354984424e-10,Farsa/Gatb/Fars2/Qrsl1/Mars1/Mars2/Aars2/Iars2/Lars2/Vars2/Sars2/Gatc/Pars2/Dars2/Nars2/Rars2/Wars2,17
GO:0000466,GO:0000466,"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",13/1349,24/28928,0.541666667,11.61551767,11.50631447,7.19438310796787e-12,1.81423574027016e-10,1.41294720879026e-10,Rps21/Exosc3/Exosc8/Ftsj3/Bop1/Wdr12/Abt1/Exosc2/Exosc7/Pes1/Kri1/Exosc9/Exosc10,13
GO:0010257,GO:0010257,NADH dehydrogenase complex assembly,20/1349,65/28928,0.307692308,6.598163882,9.993093866,7.83774299447323e-12,1.9552219082987e-10,1.52274882286512e-10,Ndufs2/Ndufa1/Ndufa13/Ndufa2/Ndufb6/Ndufc2/Ndufb8/Ndufaf1/Ndufs7/Ndufb7/Ndufaf7/Ndufaf8/Ndufa6/Ndufa8/Ndufb9/Ndufa3/Tmem126b/Ndufa11/Ndufb10/Acad9,20
GO:0032981,GO:0032981,mitochondrial respiratory chain complex I assembly,20/1349,65/28928,0.307692308,6.598163882,9.993093866,7.83774299447323e-12,1.9552219082987e-10,1.52274882286512e-10,Ndufs2/Ndufa1/Ndufa13/Ndufa2/Ndufb6/Ndufc2/Ndufb8/Ndufaf1/Ndufs7/Ndufb7/Ndufaf7/Ndufaf8/Ndufa6/Ndufa8/Ndufb9/Ndufa3/Tmem126b/Ndufa11/Ndufb10/Acad9,20
GO:2000278,GO:2000278,regulation of DNA biosynthetic process,26/1349,112/28928,0.232142857,4.978079,9.32897614,8.12954709796725e-12,2.01717104462931e-10,1.57099550730772e-10,Cct4/Ccna2/Pcna/Cct8/Cct3/Rfc3/Tcp1/Cct5/Rfc4/Meaf6/Rfc5/Hnrnpu/Rfc2/Chek1/Nat10/Gfer/Dkc1/Ten1/Tinf2/Pnkp/Polg2/Gnl3l/Ptges3/Ctc1/Atr/Exosc10,26
GO:0000460,GO:0000460,maturation of 5.8S rRNA,15/1349,35/28928,0.428571429,9.190299693,10.72274337,1.3370545696661e-11,3.28250434034429e-10,2.55645131588066e-10,Rps21/Exosc3/Exosc8/Mak16/Mtrex/Ftsj3/Bop1/Wdr12/Abt1/Exosc2/Exosc7/Pes1/Kri1/Exosc9/Exosc10,15
GO:0006270,GO:0006270,DNA replication initiation,15/1349,35/28928,0.428571429,9.190299693,10.72274337,1.3370545696661e-11,3.28250434034429e-10,2.55645131588066e-10,Orc5/Topbp1/Mcm5/Prim2/Prim1/Mcm3/Orc6/Noc3l/Orc1/Pola1/Gins3/Cdc45/Mcm4/Cdt1/Mcm2,15
GO:0098727,GO:0098727,maintenance of cell number,38/1349,232/28928,0.163793103,3.512384653,8.497435126,1.44502067260275e-11,3.52889258993514e-10,2.74834125708878e-10,Sox9/Ogt/Nfib/Med12/Smo/Smc3/Pelo/Paf1/Actl6a/Sin3a/Cdc73/Tpt1/Med27/Med7/Rbbp4/Sap130/Stag2/Taf5l/Smarca4/Rtf1/Setd1a/Smarce1/Med30/Dicer1/Mettl14/Smc5/Nipbl/Suds3/Eif4e/Zc3h13/Med21/Med10/Taf6l/Gnl3/Nkap/Smarcb1/Med28/Cnot3,38
GO:0061512,GO:0061512,protein localization to cilium,21/1349,77/28928,0.272727273,5.848372532,9.421701148,3.09730203360969e-11,7.52433583033978e-10,5.86003741051644e-10,Tmem107/Ttc21b/Wdr19/Dync2h1/Tctn1/Bbs4/Tbc1d32/Ift140/Ift20/Cplane1/Atp6v1d/Arl3/Wdr35/Dzip1l/Bbs1/Ift122/Arl6/Arl13b/Iqce/Inpp5e/Cc2d2a,21
GO:0000028,GO:0000028,ribosomal small subunit assembly,12/1349,22/28928,0.545454545,11.69674506,11.10036864,4.22130474006053e-11,1.02014864551463e-09,7.94503244113366e-10,Fau/Rps19/Rps6/Rpsa/Rps28/Mettl17/Eral1/Pwp2/Rps14/Abt1/Rps15/Rrp7a,12
GO:0000245,GO:0000245,spliceosomal complex assembly,17/1349,50/28928,0.34,7.29097109,9.846628451,4.81726153898399e-11,1.15813956170392e-09,9.01972122352442e-10,Srsf1/Puf60/Sf3a1/Sf3a3/Ncbp1/Sf3b1/Slu7/Htatsf1/Gemin6/Ddx42/Crnkl1/Sf3a2/U2af2/Ddx46/Ythdc1/Srsf10/Usp39,17
GO:0071025,GO:0071025,RNA surveillance,11/1349,18/28928,0.611111111,13.1046866,11.36146073,5.12640919962125e-11,1.2261102415589e-09,9.54908452647843e-10,Exosc3/Wdr82/Exosc8/Pelo/Trnt1/Supv3l1/Exosc2/Exosc7/Exosc5/Exosc9/Exosc10,11
GO:0033120,GO:0033120,positive regulation of RNA splicing,18/1349,58/28928,0.310344828,6.655044605,9.534437032,7.40192044672474e-11,1.76127748065655e-09,1.37170272030262e-09,Eif4a3/Srsf1/Zpr1/Polr2a/Upf1/Snw1/Ncbp1/Hnrnpk/Prmt5/Snrnp70/Clns1a/Rbm22/U2af2/Slc38a2/Wdr77/Dyrk1a/Smn1/Exosc10,18
GO:0009451,GO:0009451,RNA modification,29/1349,151/28928,0.19205298,4.11839037,8.496980295,7.45382254709334e-11,1.76457839890373e-09,1.37427351257634e-09,Jmjd6/Hsd17b10/Yrdc/Trmt61a/Mettl16/Dimt1/Trmu/Tfb1m/Mepce/Trmt6/Ftsj3/Nat10/Dph3/Kti12/Sepsecs/Mocs3/Elp3/Dkc1/Wdr4/Elp5/Mettl14/Trmt112/Osgep/Nop10/Ctu2/Elp1/Tprkb/Mettl1/Bud23,29
GO:0051783,GO:0051783,regulation of nuclear division,30/1349,161/28928,0.186335404,3.995782475,8.430325483,7.73383010158836e-11,1.82157216605939e-09,1.41866089974634e-09,Rad1/Ccnb1/Plk1/Bub3/Spdl1/Ndc80/Anapc11/Pcid2/Cdca8/Tubg1/Knl1/Chek1/Rad21/Bora/Ik/Incenp/Cul3/Birc5/Cdc23/Mad2l1/Anapc5/Cep192/Ttk/Fgfr2/Fbxo5/Prpf4b/Tpr/Bub1b/Cdc20/Ska3,30
GO:0000470,GO:0000470,maturation of LSU-rRNA,13/1349,28/28928,0.464285714,9.956158001,10.48625118,9.05954139638858e-11,2.12304404440621e-09,1.6534505908454e-09,Mak16/Pak1ip1/Rpf2/Gtpbp4/Ftsj3/Ppan/Rpl7/Bop1/Wdr12/Rpl7l1/Trmt112/Pes1/Rpl7a,13
GO:0001732,GO:0001732,formation of cytoplasmic translation initiation complex,10/1349,15/28928,0.666666667,14.29602174,11.39171689,1.14110063112624e-10,2.66065674795265e-09,2.07214941372991e-09,Eif5/Eif3i/Eif3g/Eif3a/Eif3c/Eif3f/Eif3d/Eif3m/Eif3b/Eif3e,10
GO:0006356,GO:0006356,regulation of transcription by RNA polymerase I,16/1349,46/28928,0.347826087,7.458793954,9.695833059,1.2065369423354e-10,2.79916570621812e-09,2.18002174896706e-09,Heatr1/Dhx33/Mars1/Ubtf/Utp15/Smarca5/Sf3b1/Pdcd7/Mybbp1a/Nop53/Smarca4/Mtor/Wdr75/Actr6/Dedd/Smarcb1,16
GO:1903046,GO:1903046,meiotic cell cycle process,38/1349,249/28928,0.152610442,3.272583291,7.965368935,1.24130179218048e-10,2.86549269438677e-09,2.23167795368189e-09,Rad1/Plk1/Rad51/Ppp2r1a/Aurka/Smc4/Ncaph2/Topbp1/Ndc80/Top2a/Mcm5/Dcaf13/Mastl/Pkmyt1/Smc2/Ncapd2/Espl1/Tubg1/Sgo1/Mcm3/Knl1/Hus1/Rad51c/Incenp/Birc5/Dicer1/Mcm4/Ddb1/Rad51d/Ska2/Psmd13/Ttk/Fbxo5/Mcm2/BC005624/Actr2/Cdc20/Ska3,38
GO:1901976,GO:1901976,regulation of cell cycle checkpoint,17/1349,53/28928,0.320754717,6.878274613,9.473167678,1.38381396229174e-10,3.17866177476914e-09,2.47557755734629e-09,Ccnb1/Rad51/Rpa2/Aurka/Ndc80/Pcid2/Cdca8/Knl1/Brd4/Incenp/Birc5/Mad2l1/Ppp1r10/Brca1/Prpf4b/Tpr/Ska3,17
GO:0090224,GO:0090224,regulation of spindle organization,16/1349,47/28928,0.340425532,7.30009621,9.560011454,1.75021195370309e-10,4.00048446560706e-09,3.11562231634053e-09,Rae1/Cltc/Plk1/Dync1h1/Chmp6/Stil/Chmp4b/Hnrnpu/Bora/Numa1/Spag5/Chmp3/Tpr/Tpx2/Chmp7/Sass6,16
GO:0000380,GO:0000380,"alternative mRNA splicing, via spliceosome",21/1349,84/28928,0.25,5.361008154,8.852526052,1.85508252976751e-10,4.21940340103983e-09,3.28611884659023e-09,Eif4a3/Srsf1/Smu1/Ncbp2/Sap18/Puf60/Rbm8a/Ncbp1/Magoh/Slu7/Sfpq/Rbm17/Hnrnpu/Ddx5/Rbm25/Hnrnpl/Nsrp1/Ythdc1/Ptbp1/Dyrk1a/Rnps1,21
GO:0008589,GO:0008589,regulation of smoothened signaling pathway,23/1349,101/28928,0.227722772,4.883294556,8.646288291,1.94971858379869e-10,4.41302157503703e-09,3.43691085914295e-09,Smo/Evc/Rab34/Ttc21b/Fuz/Rack1/Dync2h1/Gli2/Rpgrip1l/Tctn1/Gli1/Ift172/Ift140/Cplane2/Traf3ip1/Ttbk2/Ift122/Ttc23/Tedc2/Fgfr2/Arl6/Iqce/Pdcl,23
GO:1901293,GO:1901293,nucleoside phosphate biosynthetic process,43/1349,312/28928,0.137820513,2.955427572,7.680384867,2.18796717128504e-10,4.92823673532164e-09,3.83816622331197e-09,Rrm1/Guk1/Ndufs2/Gmps/Rrm2/Ndufa1/Dut/Paics/Pgm3/Gmppb/Slc25a12/Ndufa13/Dtymk/Ppcs/Nampt/Ndufa2/Ppcdc/Ndufb6/Ndufc2/Ndufb8/Ndufs7/Ndufb7/Papss1/Rfk/Acly/Cmpk1/Ndufa6/Ndufv2/Gfpt1/Pdha1/Ndufa8/Ndufb9/Cox11/Ugdh/Adsl/Ppat/Ndufa3/Afmid/Flad1/Ndufa11/Ak2/Ndufb10/Tk1,43
GO:1902969,GO:1902969,mitotic DNA replication,10/1349,16/28928,0.625,13.40252039,10.97486757,2.91506313368004e-10,6.53424779723449e-09,5.08894570959755e-09,Rad51/Gins1/Rtf2/Mcm3/Pola1/Gins3/Cdc45/Mcm4/Mcm2/Tk1,10
GO:0032886,GO:0032886,regulation of microtubule-based process,40/1349,280/28928,0.142857143,3.063433231,7.673450525,3.13713060878791e-10,6.99821443498842e-09,5.45028814775754e-09,Rae1/Cltc/Plk1/Xpo1/Dync1h1/Chmp6/Rps3/Tbcd/Ttc21b/Stil/Chmp4b/Hnrnpu/Bbs4/Nat10/Bora/Cfap20/Togaram1/Traf3ip1/Arl2/Numa1/Nubp1/Spag5/Bbs1/Ska2/Cep192/Stk11/Ttbk2/Chmp3/Tpr/Mkks/Bbs2/Tpx2/Chmp7/Sass6/Cep120/Dyrk1a/Rac1/Ska3/Ccnf/Rbm14,40
GO:0051170,GO:0051170,import into nucleus,32/1349,191/28928,0.167539267,3.592717506,7.9509603,3.19737889733266e-10,7.09848712135097e-09,5.5283816441919e-09,Cdk1/Zpr1/Ran/Nup93/Cse1l/Ipo13/Smo/Nup85/Sec13/Nup155/Ipo7/Tardbp/Tnpo3/Ranbp2/Ddx5/Heatr3/Hdac3/Nup54/Kpnb1/Tnpo1/Cdan1/Nup88/Ect2/Snupn/Dmap1/Nup107/Rbm22/Nup214/Brca1/Tpr/Dyrk1a/Trim28,32
GO:0001832,GO:0001832,blastocyst growth,13/1349,31/28928,0.419354839,8.992658839,9.847231751,4.3772946368666e-10,9.64329175645781e-09,7.5103041288384e-09,Zpr1/Gins1/Pelo/Sbds/Chek1/Brd4/Ncapg2/Smarca4/Rtf1/Dicer1/Taf8/Zfp830/Gins4,13
GO:0060236,GO:0060236,regulation of mitotic spindle organization,15/1349,43/28928,0.348837209,7.480476494,9.405316113,4.3852037944237e-10,9.64329175645781e-09,7.5103041288384e-09,Rae1/Cltc/Plk1/Dync1h1/Chmp6/Stil/Chmp4b/Hnrnpu/Bora/Numa1/Chmp3/Tpr/Tpx2/Chmp7/Sass6,15
GO:0006268,GO:0006268,DNA unwinding involved in DNA replication,11/1349,21/28928,0.523809524,11.23258851,10.37437785,4.99054182240468e-10,1.0922695309414e-08,8.50671801207312e-09,Gins2/Rad51/Gins1/Mcm5/Twnk/Mcm3/Gins3/Cdc45/Mcm4/Mcm2/Gins4,11
GO:0006606,GO:0006606,protein import into nucleus,31/1349,185/28928,0.167567568,3.593324384,7.826094282,5.99726173270698e-10,1.30644574834556e-08,1.01747464929e-08,Cdk1/Zpr1/Ran/Nup93/Cse1l/Ipo13/Smo/Nup85/Sec13/Nup155/Ipo7/Tardbp/Tnpo3/Ranbp2/Ddx5/Heatr3/Hdac3/Nup54/Kpnb1/Tnpo1/Nup88/Ect2/Snupn/Dmap1/Nup107/Rbm22/Nup214/Brca1/Tpr/Dyrk1a/Trim28,31
GO:0008608,GO:0008608,attachment of spindle microtubules to kinetochore,16/1349,51/28928,0.31372549,6.727539644,9.054105919,7.00071169238433e-10,1.51791132021791e-08,1.1821664161316e-08,Cdk1/Ccnb1/Bub3/Ndc80/Cdca8/Sgo1/Hnrnpu/Knl1/Incenp/Birc5/Ect2/Kat5/Cdt1/Spag5/Ska2/Ska3,16
GO:0051321,GO:0051321,meiotic cell cycle,46/1349,361/28928,0.127423823,2.73248061,7.325851004,7.19183026539074e-10,1.5520973223913e-08,1.20879085929432e-08,1700040F15Rik/Rad1/Plk1/Bub3/Rad51/Ppp2ca/Smc3/Ppp2r1a/Aurka/Smc4/Ncaph2/Topbp1/Ndc80/Top2a/Mcm5/Dcaf13/Mastl/Pkmyt1/Smc2/Ncapd2/Espl1/Tubg1/Sgo1/Mcm3/Knl1/Stag2/Hus1/Rad51c/Incenp/Birc5/Dicer1/Mcm4/Ddb1/Rad51d/Numa1/Ska2/Psmd13/Ttk/Fbxo5/Mcm2/BC005624/Tubgcp4/Actr2/Cdc20/Ska3/Tubgcp3,46
GO:0031647,GO:0031647,regulation of protein stability,46/1349,363/28928,0.126721763,2.717425621,7.282534505,8.61854397856134e-10,1.85139092872799e-08,1.44188408764138e-08,Cct4/Plk1/Cct8/Cct3/Smo/Ift46/Tcp1/Rps7/Qrsl1/Aurka/Hypk/Ndc80/Cct5/Cdc73/Naa15/Dad1/Telo2/Get4/Prkra/Rpl5/Gtpbp4/Ubr4/Tardbp/Nop53/Hdac3/Usp9x/Cul3/Usp5/Mtor/Cdk7/Usp8/Get1/Ccnh/Sec16a/Cdc37/Hspd1/Dnaja3/Gga3/Gapdh/Hcfc1/Usp7/Gnl3l/Caml/Ptges3/Usp36/Fbxw11,46
GO:0000082,GO:0000082,G1/S transition of mitotic cell cycle,35/1349,233/28928,0.150214592,3.221206616,7.528911976,1.02309828856124e-09,2.18763873683141e-08,1.70375766414297e-08,Rrm1/Cdk1/Ccna2/Ccnb1/Rrm2/Rps6/Pole/Ppp2ca/Ino80/Rpa2/Actl6a/Men1/Cdc73/Stil/Mepce/Plrg1/Skp2/Id2/Dbf4/Rpl17/Smarca4/Hinfp/Smarce1/Cdk7/Rptor/Ccnh/Ccnd1/Eif4e/Lsm11/Lsm10/Mnat1/Sass6/Ccnf/Smarcb1/Taf10,35
GO:0000076,GO:0000076,DNA replication checkpoint signaling,10/1349,18/28928,0.555555556,11.91335145,10.24327337,1.46188026714464e-09,3.09731709568546e-08,2.41222540596374e-08,Dna2/Rad9a/Topbp1/Timeless/Orc1/Hus1/Clspn/Rad17/Cdt1/Zfp830,10
GO:0000463,GO:0000463,"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",10/1349,18/28928,0.555555556,11.91335145,10.24327337,1.46188026714464e-09,3.09731709568546e-08,2.41222540596374e-08,Pak1ip1/Rpf2/Gtpbp4/Ftsj3/Ppan/Rpl7/Bop1/Wdr12/Rpl7l1/Pes1,10
GO:0031570,GO:0031570,DNA integrity checkpoint signaling,26/1349,140/28928,0.185714286,3.9824632,7.823512482,1.50214890393251e-09,3.16816859738493e-08,2.46740535272742e-08,Cdk1/Rad1/Plk1/Ptpn11/Dna2/Rad51/Rad9a/Rpa2/Topbp1/Timeless/Orc1/Nop53/Chek1/Brd4/Hus1/Hinfp/Clspn/Ppp1r10/Brca1/Rad17/Cdt1/Mbtps1/Ccnd1/Zfp830/Atr/Dot1l,26
GO:0045727,GO:0045727,positive regulation of translation,26/1349,142/28928,0.183098592,3.926372169,7.73128147,2.0611455182164e-09,4.32747294322357e-08,3.37028462207044e-08,Eif4a3/Ogt/Polr2g/Eef2/Pkm/Rps4x/Mrps27/Eif2b5/Rpl5/Hnrnpu/Pabpc1/Rcc1l/Nat10/Prmt1/Dhx29/Eif3d/Mtor/Eif3e/Mettl14/Eif5a/Dhx36/Ptbp1/C1qbp/Otud6b/Ago2/Abcf1,26
GO:0044843,GO:0044843,cell cycle G1/S phase transition,37/1349,263/28928,0.140684411,3.016841091,7.266779751,2.20990091854105e-09,4.61889200992364e-08,3.59724507034207e-08,Rrm1/Cdk1/Ccna2/Ccnb1/Rrm2/Rps6/Pole/Ppp2ca/Paf1/Ino80/Rpa2/Actl6a/Men1/Cdc73/Stil/Mepce/Plrg1/Skp2/Id2/Dbf4/Gli1/Rpl17/Smarca4/Hinfp/Smarce1/Cdk7/Rptor/Ccnh/Ccnd1/Eif4e/Lsm11/Lsm10/Mnat1/Sass6/Ccnf/Smarcb1/Taf10,37
GO:0006418,GO:0006418,tRNA aminoacylation for protein translation,14/1349,41/28928,0.341463415,7.322352601,8.959583801,2.31962096425222e-09,4.82647590768174e-08,3.75891374570586e-08,Farsa/Fars2/Mars1/Mars2/Aars2/Iars2/Lars2/Vars2/Sars2/Pars2/Dars2/Nars2/Rars2/Wars2,14
GO:0090231,GO:0090231,regulation of spindle checkpoint,12/1349,29/28928,0.413793103,8.873392807,9.381837919,2.49884339173879e-09,5.17617559717321e-08,4.03126379879665e-08,Ccnb1/Aurka/Ndc80/Pcid2/Cdca8/Knl1/Incenp/Birc5/Mad2l1/Prpf4b/Tpr/Ska3,12
GO:0045943,GO:0045943,positive regulation of transcription by RNA polymerase I,13/1349,35/28928,0.371428571,7.964926401,9.118484204,2.63106223766528e-09,5.42583501456307e-08,4.2257013622947e-08,Heatr1/Dhx33/Mars1/Ubtf/Utp15/Smarca5/Sf3b1/Mybbp1a/Smarca4/Mtor/Wdr75/Actr6/Smarcb1,13
GO:0032210,GO:0032210,regulation of telomere maintenance via telomerase,16/1349,56/28928,0.285714286,6.126866462,8.493290913,3.25932228181069e-09,6.69170592371751e-08,5.21157587026366e-08,Cct4/Cct8/Cct3/Tcp1/Cct5/Hnrnpu/Nat10/Dkc1/Ten1/Tinf2/Pnkp/Gnl3l/Ptges3/Ctc1/Atr/Exosc10,16
GO:0000281,GO:0000281,mitotic cytokinesis,20/1349,89/28928,0.224719101,4.818883734,7.980126146,3.76412195674449e-09,7.69406426400636e-08,5.99222382448589e-08,Plk1/Chmp6/Cenpa/Cdca8/Chmp4b/Bbs4/Incenp/Birc5/Arl3/Usp8/Ect2/Exoc7/Exoc1/Exoc8/Kif20a/Chmp3/Kif4/Chmp7/Anln/Kif23,20
GO:0090235,GO:0090235,regulation of metaphase plate congression,9/1349,15/28928,0.6,12.86641957,10.16686757,3.94176512552591e-09,7.98792880208233e-08,6.22108883338217e-08,Cdk1/Dync1h1/Cdca8/Hnrnpu/Incenp/Birc5/Kat5/Numa1/Spag5,9
GO:0022616,GO:0022616,DNA strand elongation,13/1349,36/28928,0.361111111,7.743678445,8.95421909,3.94231830964839e-09,7.98792880208233e-08,6.22108883338217e-08,Pcna/Dna2/Pole/Ruvbl2/Gins1/Pold2/Ino80/Actl6a/Mcm3/Ruvbl1/Actr8/Pola1/Mcm4,13
GO:0010833,GO:0010833,telomere maintenance via telomere lengthening,19/1349,81/28928,0.234567901,5.030081725,8.032938658,4.29314891641634e-09,8.66096129224862e-08,6.74525410986604e-08,Cct4/Cct8/Cct3/Rad51/Tcp1/Cct5/Hnrnpu/Nat10/Dkc1/Ten1/Tinf2/Pnkp/Dhx36/Nop10/Gnl3l/Ptges3/Ctc1/Atr/Exosc10,19
GO:0040029,GO:0040029,epigenetic regulation of gene expression,41/1349,319/28928,0.128526646,2.756129584,6.975397752,4.64870923499961e-09,9.32742874710144e-08,7.26430646297623e-08,H2ac10/Wdr5/Hnrnpk/Sin3a/Dcaf13/Men1/Prmt5/Smarca5/Kmt2b/H2ac11/Hnrnpu/Dnmt1/Chek1/Hdac3/Sgf29/Kat8/Smarca4/Setd1a/H2ac13/Ctcf/Dicer1/Brca1/Ddb1/Pik3ca/Nrde2/H2ac20/Trmt112/Ash2l/Kmt2a/Tpr/H2aj/Ythdc1/Usp7/Zfp335/Dyrk1a/Rbbp5/Trim28/Dot1l/Resf1/Smarcb1/Rbm14,41
GO:0006278,GO:0006278,RNA-templated DNA biosynthetic process,17/1349,65/28928,0.261538462,5.6084393,8.226369837,4.70391880780547e-09,9.32742874710144e-08,7.26430646297623e-08,Cct4/Cct8/Cct3/Tcp1/Cct5/Hnrnpu/Nat10/Dkc1/Ten1/Tinf2/Pnkp/Nop10/Gnl3l/Ptges3/Ctc1/Atr/Exosc10,17
GO:0007004,GO:0007004,telomere maintenance via telomerase,17/1349,65/28928,0.261538462,5.6084393,8.226369837,4.70391880780547e-09,9.32742874710144e-08,7.26430646297623e-08,Cct4/Cct8/Cct3/Tcp1/Cct5/Hnrnpu/Nat10/Dkc1/Ten1/Tinf2/Pnkp/Nop10/Gnl3l/Ptges3/Ctc1/Atr/Exosc10,17
GO:1904356,GO:1904356,regulation of telomere maintenance via telomere lengthening,17/1349,65/28928,0.261538462,5.6084393,8.226369837,4.70391880780547e-09,9.32742874710144e-08,7.26430646297623e-08,Cct4/Cct8/Cct3/Tcp1/Cct5/Hnrnpu/Nat10/Dkc1/Ten1/Tinf2/Pnkp/Dhx36/Gnl3l/Ptges3/Ctc1/Atr/Exosc10,17
GO:0000212,GO:0000212,meiotic spindle organization,11/1349,25/28928,0.44,9.435374351,9.331926701,5.30602275524578e-09,1.0476572589081e-07,8.15927261758511e-08,Ppp2r1a/Aurka/Ndc80/Dcaf13/Espl1/Tubg1/Dicer1/Ddb1/Ska2/Fbxo5/Ska3,11
GO:0035720,GO:0035720,intraciliary anterograde transport,10/1349,20/28928,0.5,10.72201631,9.619017952,5.66513311580766e-09,1.113822782091e-07,8.67457715725589e-08,Ift46/Ift88/Ift172/Ift20/Ift27/Ift57/Traf3ip1/Ift52/Ift122/Ift74,10
GO:0009165,GO:0009165,nucleotide biosynthetic process,34/1349,237/28928,0.143459916,3.07635911,7.098591964,5.90828946740437e-09,1.15672840205723e-07,9.00873095340848e-08,Rrm1/Guk1/Ndufs2/Gmps/Rrm2/Ndufa1/Dut/Paics/Slc25a12/Ndufa13/Dtymk/Nampt/Ndufa2/Ndufb6/Ndufc2/Ndufb8/Ndufs7/Ndufb7/Papss1/Rfk/Cmpk1/Ndufa6/Ndufv2/Ndufa8/Ndufb9/Cox11/Adsl/Ppat/Ndufa3/Afmid/Flad1/Ndufa11/Ak2/Ndufb10,34
GO:0007098,GO:0007098,centrosome cycle,25/1349,139/28928,0.179856115,3.856840399,7.467040452,6.12508906889542e-09,1.19413501175104e-07,9.30005783879609e-08,Plk1/Haus4/Xpo1/Aurka/Ndc80/Stil/Haus5/Haus7/Sgo1/Chmp4b/Bbs4/Chek1/Nat10/Haus3/Brca1/Arl2/Nubp1/Cep192/Cep85/Chmp3/Sass6/Haus1/Cep120/Ccnf/Rbm14,25
GO:0006289,GO:0006289,nucleotide-excision repair,18/1349,75/28928,0.24,5.146567828,7.952292262,7.39907356360692e-09,1.43647285921072e-07,1.11874122633176e-07,Xab2/Pole/Rpa2/Actl6a/Gtf2h4/Gtf2h3/Ercc3/Pold1/Hus1/Smarca4/Smarce1/Kat5/Gtf2h2/Rpa3/Mnat1/Usp7/Polr2i/Smarcb1,18
GO:0016078,GO:0016078,tRNA decay,9/1349,16/28928,0.5625,12.06226835,9.788891803,8.63495502687175e-09,1.66249756533962e-07,1.29477181075565e-07,Exosc3/Exosc8/Trnt1/Pop1/Exosc2/Exosc7/Exosc9/Exosc10/Mettl1,9
GO:0099116,GO:0099116,tRNA 5'-end processing,9/1349,16/28928,0.5625,12.06226835,9.788891803,8.63495502687175e-09,1.66249756533962e-07,1.29477181075565e-07,Hsd17b10/Rpp25l/Rpp38/Pop1/Prorp/Pop5/Pop4/Rpp14/Pop7,9
GO:0090266,GO:0090266,regulation of mitotic cell cycle spindle assembly checkpoint,11/1349,26/28928,0.423076923,9.072475338,9.107472483,8.80860020525006e-09,1.68197139721647e-07,1.30993825014613e-07,Ccnb1/Ndc80/Pcid2/Cdca8/Knl1/Incenp/Birc5/Mad2l1/Prpf4b/Tpr/Ska3,11
GO:1903504,GO:1903504,regulation of mitotic spindle checkpoint,11/1349,26/28928,0.423076923,9.072475338,9.107472483,8.80860020525006e-09,1.68197139721647e-07,1.30993825014613e-07,Ccnb1/Ndc80/Pcid2/Cdca8/Knl1/Incenp/Birc5/Mad2l1/Prpf4b/Tpr/Ska3,11
