,id,num,neg.score,neg.p.value,neg.fdr,neg.rank,neg.goodsgrna,neg.lfc,pos.score,pos.p.value,pos.fdr,pos.rank,pos.goodsgrna,pos.lfc
1502,Vmn1r-ps70,2,0.0017726,0.0034173,0.047208,1715,2,-2.1376,0.99823,0.99819,1,19712,0,-2.1376
1503,Gm20763,2,0.0018302,0.0035343,0.04851,1728,2,-1.7854,0.99817,0.99814,1,19703,0,-1.7854
1504,Gm8741,1,0.0018415,0.0018263,0.02909,1731,1,-5.5251,0.99816,0.99818,1,19700,0,-5.5251
1505,Gm9803,2,0.0018757,0.0036285,0.049578,1739,2,-1.3392,0.99812,0.99809,1,19693,0,-1.3392
1506,Gm11808,1,0.0020552,0.002044,0.031755,1769,1,-3.0428,0.99794,0.99796,1,19665,0,-3.0428
1507,Gm7392,1,0.002206,0.0021974,0.033543,1797,1,-3.0233,0.99779,0.99781,1,19640,0,-3.0233
1508,Gm6436,1,0.0024008,0.0023896,0.035781,1838,1,-4.496,0.9976,0.99762,1,19612,0,-4.496
1509,Gm4617,1,0.0024322,0.002425,0.03621,1843,1,-3.5636,0.99757,0.99759,1,19608,0,-3.5636
1510,Gm11270,1,0.0025831,0.002571,0.037935,1861,1,-3.4632,0.99742,0.99744,1,19590,0,-3.4632
1511,Gm10653,1,0.0032116,0.0031757,0.044392,1925,1,-4.362,0.99679,0.99684,1,19542,0,-4.362
1512,Gm10275,1,0.0035384,0.0034942,0.048084,1964,1,-4.4202,0.99646,0.99652,1,19510,0,-4.4202
1513,Gm10161,1,0.0036264,0.0035763,0.048959,1972,1,-3.8977,0.99637,0.99644,1,19502,0,-3.8977
