id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
Atp5e	4	0.0023081	0.0083538	0.094854	1825	3	-1.5908	0.98215	0.98214	1.0	18894	0	-1.5908
Grwd1	4	0.0023352	0.0084459	0.095705	1826	4	-1.5102	0.99766	0.99767	1.0	19620	0	-1.5102
Sfswap	4	0.0023357	0.0084468	0.095705	1827	4	-0.65072	0.99766	0.99767	1.0	19619	0	-0.65072
Polr2d	4	0.0023423	0.0084678	0.095841	1828	4	-1.4281	0.99633	0.99634	1.0	19496	0	-1.4281
Mrps18c	4	0.0023534	0.0085051	0.096212	1829	3	-1.3119	0.99565	0.99566	1.0	19446	0	-1.3119
Mrpl42	3	0.0023577	0.0065905	0.079554	1830	3	-1.4185	0.99764	0.99765	1.0	19618	0	-1.4185
Sdhd	4	0.0023585	0.0085214	0.096345	1831	4	-0.51137	0.99764	0.99764	1.0	19617	0	-0.51137
Mcm7	4	0.0023747	0.0085856	0.097018	1832	3	-1.4688	0.9679	0.9678	1.0	18569	0	-1.4688
Wdr26	4	0.002376	0.0085904	0.097022	1833	4	-0.62523	0.99762	0.99762	1.0	19616	0	-0.62523
Mphosph10	4	0.0023836	0.0086226	0.097262	1834	4	-0.98365	0.99762	0.99761	1.0	19615	0	-0.98365
Pdcd6ip	4	0.0023847	0.008625	0.097262	1835	4	-0.66762	0.99762	0.99761	1.0	19614	0	-0.66762
Smg7	4	0.0023959	0.0086637	0.097641	1836	3	-1.3119	0.90816	0.90791	1.0	17396	0	-1.3119
Gale	4	0.0023999	0.0086753	0.09772	1837	4	-0.75436	0.9976	0.9976	1.0	19613	0	-0.75436
Gm6436	1	0.0024008	0.0023896	0.035781	1838	1	-4.496	0.9976	0.99762	1.0	19612	0	-4.496
Arpc2	4	0.0024098	0.0087098	0.098047	1839	4	-0.75126	0.99759	0.99759	1.0	19611	0	-0.75126
Pcif1	4	0.0024108	0.0087136	0.098047	1840	4	-0.57332	0.99759	0.99758	1.0	19610	0	-0.57332
Kin	4	0.0024126	0.0087217	0.098087	1841	3	-1.9487	0.92728	0.92707	1.0	17766	0	-1.9487
Gprc5c	4	0.0024273	0.0087723	0.098604	1842	4	-0.54266	0.99757	0.99757	1.0	19609	0	-0.54266
Gm4617	1	0.0024322	0.002425	0.03621	1843	1	-3.5636	0.99757	0.99759	1.0	19608	0	-3.5636
Timmdc1	4	0.0024472	0.008839	0.099301	1844	4	-0.80837	0.99755	0.99755	1.0	19607	0	-0.80837
Dda1	4	0.0024571	0.0088805	0.099714	1845	4	-0.66509	0.99754	0.99754	1.0	19606	0	-0.66509
Rpl36a	2	0.0024596	0.0047407	0.061079	1846	2	-2.6715	0.99754	0.99748	1.0	19605	0	-2.6715
Srbd1	4	0.0024979	0.0090041	0.100941	1847	3	-1.8791	0.99116	0.99112	1.0	19202	0	-1.8791
Ddx1	4	0.0025001	0.0090092	0.100946	1848	4	-0.47785	0.9975	0.9975	1.0	19604	0	-0.47785
Stx4a	4	0.0025074	0.009033	0.101137	1849	4	-0.43019	0.99749	0.99749	1.0	19603	0	-0.43019
Ttc4	4	0.0025084	0.0090358	0.101137	1850	3	-1.1348	0.25673	0.37899	1.0	7768	1	-1.1348
Eri1	4	0.002512	0.0090446	0.101183	1851	4	-1.018	0.99749	0.99749	1.0	19602	0	-1.018
Sugp1	4	0.0025131	0.0090512	0.101202	1852	4	-0.57121	0.99749	0.99749	1.0	19601	0	-0.57121
Rab3gap1	4	0.0025165	0.0090633	0.101285	1853	4	-0.76289	0.99748	0.99748	1.0	19600	0	-0.76289
Vps13d	4	0.0025318	0.0091248	0.101865	1854	4	-1.1686	0.99747	0.99747	1.0	19597	0	-1.1686
Bbip1	4	0.0025359	0.0091472	0.102008	1855	4	-0.93626	0.99725	0.99725	1.0	19579	0	-0.93626
Ccdc12	4	0.002536	0.0091472	0.102008	1856	4	-0.40675	0.99746	0.99747	1.0	19596	0	-0.40675
Bbs12	4	0.002538	0.0091537	0.10202	1857	4	-0.94605	0.99746	0.99747	1.0	19595	0	-0.94605
Timp2	4	0.00255	0.0091892	0.102315	1858	4	-0.44293	0.99745	0.99745	1.0	19594	0	-0.44293
H4c2	2	0.0025578	0.0049351	0.062935	1859	2	-1.6793	0.99744	0.99737	1.0	19593	0	-1.6793
Gm16381	4	0.0025717	0.0092596	0.102991	1860	4	-0.84025	0.99743	0.99743	1.0	19592	0	-0.84025
Gm11270	1	0.0025831	0.002571	0.037935	1861	1	-3.4632	0.99742	0.99744	1.0	19590	0	-3.4632
Mtrf1l	4	0.0025884	0.0093062	0.103437	1862	3	-1.2026	0.96693	0.96684	1.0	18550	0	-1.2026
Ube2k	4	0.002589	0.0093095	0.103437	1863	4	-0.67358	0.99741	0.99741	1.0	19589	0	-0.67358
Slc16a3	4	0.0025997	0.0093459	0.10372	1864	4	-0.51702	0.9974	0.9974	1.0	19588	0	-0.51702
Nhp2	4	0.0026013	0.0093496	0.10372	1865	3	-1.3917	0.98408	0.98407	1.0	18947	0	-1.3917
Slc6a9	4	0.0026156	0.0094037	0.104265	1866	4	-0.39258	0.99738	0.99738	1.0	19587	0	-0.39258
Cox7c	4	0.0026186	0.0094144	0.10433	1867	3	-2.329	0.89754	0.89729	1.0	17202	0	-2.329
Pou3f3	4	0.0026209	0.0094195	0.104332	1868	4	-0.44494	0.99738	0.99738	1.0	19586	0	-0.44494
Mtbp	4	0.0026489	0.0095198	0.105278	1869	4	-0.82048	0.99735	0.99735	1.0	19584	0	-0.82048
Med14	3	0.0026676	0.0074177	0.087258	1870	2	-1.44	0.94703	0.94719	1.0	18127	0	-1.44
Thoc6	4	0.0026719	0.0095846	0.105884	1871	4	-0.49363	0.99733	0.99732	1.0	19583	0	-0.49363
Nup133	4	0.0027097	0.0097133	0.107195	1872	3	-1.1885	0.99354	0.99352	1.0	19317	0	-1.1885
Ndufs3	4	0.0027208	0.0097562	0.107556	1873	3	-1.2681	0.99483	0.99483	1.0	19377	0	-1.2681
Cars2	4	0.0027369	0.009815	0.108092	1874	4	-0.89889	0.99726	0.99726	1.0	19581	0	-0.89889
Fdx1	4	0.0027447	0.0098476	0.108365	1875	4	-0.62658	0.99726	0.99725	1.0	19580	0	-0.62658
Ift80	4	0.0027635	0.0099161	0.109037	1876	4	-1.3506	0.99724	0.99724	1.0	19578	0	-1.3506
Kcmf1	4	0.0027957	0.010022	0.110149	1877	4	-0.76019	0.9972	0.9972	1.0	19577	0	-0.76019
Fthl17d	6	0.00281	0.011735	0.124711	1878	5	-0.44651	0.9282	0.92824	1.0	17788	0	-0.44651
Naa35	3	0.0028213	0.0078304	0.090705	1879	3	-1.702	0.99718	0.99719	1.0	19576	0	-1.702
Cdc6	4	0.0028221	0.010117	0.111074	1880	3	-1.8231	0.99477	0.99476	1.0	19373	0	-1.8231
Zbtb20	4	0.0028412	0.010184	0.111696	1881	4	-0.52248	0.99716	0.99715	1.0	19575	0	-0.52248
Vat1	4	0.0028468	0.010206	0.111873	1882	4	-0.52222	0.99715	0.99715	1.0	19574	0	-0.52222
Kmt5a	4	0.0028512	0.010221	0.111977	1883	4	-0.84363	0.99715	0.99714	1.0	19573	0	-0.84363
Fignl1	4	0.0028539	0.010226	0.111977	1884	4	-0.59899	0.99715	0.99714	1.0	19572	0	-0.59899
Gaa	4	0.0028605	0.010244	0.112018	1885	4	-0.64977	0.99714	0.99713	1.0	19571	0	-0.64977
Thoc5	4	0.002861	0.010245	0.112018	1886	3	-1.2224	0.98904	0.98905	1.0	19116	0	-1.2224
Slc4a1ap	4	0.0028645	0.010264	0.112154	1887	4	-0.46629	0.99714	0.99713	1.0	19570	0	-0.46629
Copz1	4	0.0028898	0.010349	0.11286	1888	4	-1.8336	0.99711	0.9971	1.0	19568	0	-1.8336
Tfb2m	3	0.0028927	0.0080286	0.092406	1889	3	-0.76703	0.99711	0.99712	1.0	19567	0	-0.76703
Nsfl1c	3	0.0028935	0.0080332	0.092406	1890	3	-1.1338	0.99711	0.99712	1.0	19566	0	-1.1338
Thoc2	4	0.0029072	0.010408	0.113442	1891	3	-1.3625	0.99489	0.99489	1.0	19382	0	-1.3625
Rhbdf2	4	0.0029251	0.010476	0.114126	1892	4	-0.83147	0.99707	0.99707	1.0	19565	0	-0.83147
Ywhae	4	0.0029282	0.010488	0.114204	1893	4	-0.62625	0.99707	0.99707	1.0	19564	0	-0.62625
Srrt	4	0.0029328	0.010505	0.114323	1894	3	-1.1419	0.87609	0.87578	1.0	16847	0	-1.1419
Cops8	4	0.002941	0.010536	0.11461	1895	3	-1.3077	0.97241	0.97231	1.0	18667	0	-1.3077
Ska1	4	0.0029664	0.010622	0.115201	1896	4	-0.67216	0.99703	0.99702	1.0	19563	0	-0.67216
Timm13	4	0.0029668	0.010623	0.115201	1897	3	-0.99306	0.98746	0.98746	1.0	19061	0	-0.99306
Tubd1	4	0.0029692	0.010628	0.115201	1898	3	-1.5305	0.99395	0.99394	1.0	19336	0	-1.5305
Gcn1	4	0.0029693	0.010629	0.115201	1899	4	-0.61162	0.99703	0.99702	1.0	19561	0	-0.61162
Cds2	4	0.0029693	0.010629	0.115201	1900	4	-1.612	0.99703	0.99702	1.0	19562	0	-1.612
Timm9	4	0.0029766	0.010653	0.115405	1901	4	-1.0419	0.99702	0.99701	1.0	19560	0	-1.0419
Vps33a	4	0.0029786	0.010661	0.115437	1902	4	-0.42189	0.99702	0.99701	1.0	19559	0	-0.42189
Cdc42ep4	4	0.0029879	0.010693	0.115721	1903	4	-0.70088	0.99701	0.997	1.0	19557	0	-0.70088
Hsdl2	4	0.0029927	0.010711	0.11582	1904	4	-0.51748	0.99701	0.99699	1.0	19556	0	-0.51748
Lgals1	4	0.0030034	0.010754	0.116199	1905	3	-1.7104	0.8242	0.82382	1.0	15929	0	-1.7104
Orc3	4	0.0030198	0.010814	0.116795	1906	4	-1.4194	0.99698	0.99697	1.0	19555	0	-1.4194
Lztfl1	3	0.0030264	0.0083899	0.095213	1907	3	-1.0813	0.99697	0.997	1.0	19554	0	-1.0813
Atmin	4	0.0030354	0.010873	0.117365	1908	4	-0.55989	0.99696	0.99695	1.0	19553	0	-0.55989
Psme3	4	0.0030497	0.010922	0.117838	1909	4	-0.38429	0.99695	0.99693	1.0	19552	0	-0.38429
Dlat	4	0.0030543	0.010941	0.11798	1910	4	-0.9563	0.99695	0.99693	1.0	19551	0	-0.9563
Wdr24	4	0.0030595	0.010958	0.118106	1911	3	-1.0717	0.54764	0.57237	1.0	11399	1	-1.0717
Cox18	4	0.0030687	0.010985	0.118277	1912	4	-0.72347	0.99693	0.99692	1.0	19550	0	-0.72347
Ppa1	4	0.0030719	0.010995	0.118328	1913	4	-1.412	0.99693	0.99691	1.0	19549	0	-1.412
Aatf	4	0.0030746	0.011003	0.118348	1914	4	-1.3795	0.99693	0.99691	1.0	19548	0	-1.3795
Zfp454	4	0.0030996	0.011085	0.11916	1915	4	-0.48325	0.9969	0.99688	1.0	19546	0	-0.48325
Ddx11	4	0.0031005	0.011089	0.11916	1916	3	-1.2945	0.99532	0.99533	1.0	19421	0	-1.2945
Tmem218	4	0.0031175	0.011153	0.119725	1917	3	-0.93686	0.7215	0.72113	1.0	14126	0	-0.93686
Rpl18a	2	0.0031323	0.0060006	0.073856	1918	2	-2.7673	0.99687	0.99681	1.0	19545	0	-2.7673
Unc45a	4	0.0031581	0.011292	0.12109	1919	4	-0.58811	0.99684	0.99682	1.0	19544	0	-0.58811
Ice1	4	0.0031602	0.0113	0.121118	1920	3	-1.541	0.9736	0.97349	1.0	18699	0	-1.541
Ttc27	4	0.0031657	0.01132	0.121267	1921	3	-1.1655	0.17587	0.28073	0.977292	5918	1	-1.1655
Xlr4a	5	0.0031669	0.011563	0.123434	1922	4	-0.7072	0.48202	0.57894	1.0	10544	1	-0.7072
Taf1b	4	0.0031909	0.011403	0.122068	1923	3	-1.3645	0.83385	0.83338	1.0	16105	0	-1.3645
Fam104a	4	0.0031917	0.011406	0.122068	1924	4	-0.71156	0.99681	0.99679	1.0	19543	0	-0.71156
Gm10653	1	0.0032116	0.0031757	0.044392	1925	1	-4.362	0.99679	0.99684	1.0	19542	0	-4.362
Gpr142	4	0.0032331	0.011549	0.123414	1926	4	-0.77565	0.99677	0.99676	1.0	19539	0	-0.77565
Mad1l1	4	0.0032355	0.01156	0.123434	1927	3	-1.1922	0.99086	0.99083	1.0	19189	0	-1.1922
Fads6	4	0.0032379	0.011569	0.123441	1928	4	-0.9182	0.99676	0.99675	1.0	19538	0	-0.9182
Hectd1	4	0.0032442	0.011598	0.123688	1929	3	-1.2694	0.93222	0.93197	1.0	17873	0	-1.2694
Ndufb11	4	0.003248	0.011608	0.123735	1930	3	-1.7	0.99454	0.99453	1.0	19363	0	-1.7
Larp1	4	0.003258	0.011645	0.124053	1931	3	-0.7877	0.99521	0.9952	1.0	19412	0	-0.7877
Xrcc2	4	0.0032591	0.01165	0.124053	1932	4	-0.57018	0.99674	0.99673	1.0	19536	0	-0.57018
Nob1	4	0.003266	0.011674	0.124244	1933	4	-0.55102	0.99673	0.99673	1.0	19535	0	-0.55102
Kiz	4	0.0032739	0.0117	0.124459	1934	4	-0.46289	0.99673	0.99672	1.0	19534	0	-0.46289
Nup98	4	0.003277	0.011712	0.124531	1935	4	-1.2391	0.99672	0.99672	1.0	19533	0	-1.2391
Rfc1	4	0.0032894	0.011747	0.124773	1936	4	-1.6774	0.99671	0.9967	1.0	19532	0	-1.6774
Cdc5l	4	0.0033019	0.011792	0.125186	1937	3	-1.0484	0.89905	0.89877	1.0	17223	0	-1.0484
Eloc	4	0.0033188	0.011856	0.125806	1938	4	-0.93581	0.99668	0.99667	1.0	19531	0	-0.93581
Polr1e	4	0.0033227	0.011869	0.125824	1939	4	-1.0514	0.99668	0.99666	1.0	19529	0	-1.0514
Keap1	4	0.0033227	0.011869	0.125824	1940	4	-0.56249	0.99668	0.99666	1.0	19530	0	-0.56249
Ganab	4	0.0033527	0.011974	0.126872	1941	4	-0.50231	0.99665	0.99664	1.0	19528	0	-0.50231
Chchd4	4	0.003359	0.011995	0.127031	1942	3	-1.1665	0.98359	0.98359	1.0	18929	0	-1.1665
Gm6087	2	0.0033644	0.0064483	0.078372	1943	2	-2.1156	0.99664	0.99657	1.0	19527	0	-2.1156
Bcl2l1	4	0.0033653	0.01202	0.127226	1944	4	-0.39915	0.99663	0.99663	1.0	19526	0	-0.39915
Rbmx2	4	0.0033718	0.012043	0.127342	1945	3	-1.4134	0.11369	0.2041	0.925233	4495	1	-1.4134
Tango6	4	0.0033756	0.012056	0.127419	1946	4	-1.0843	0.9966	0.99659	1.0	19524	0	-1.0843
Cpox	4	0.0033871	0.012095	0.12777	1947	3	-1.2269	0.9861	0.98609	1.0	19017	0	-1.2269
Uso1	4	0.003397	0.012125	0.127962	1948	4	-0.88041	0.9966	0.99659	1.0	19525	0	-0.88041
Vmn2r-ps42	8	0.0033976	0.015947	0.161314	1949	6	-0.47294	0.99241	0.99247	1.0	19258	0	-0.47294
Pdcd11	4	0.0034128	0.012181	0.128489	1950	3	-1.2767	0.95223	0.9521	1.0	18232	0	-1.2767
Gtf2f1	4	0.0034269	0.012236	0.129005	1951	4	-0.93346	0.99657	0.99657	1.0	19523	0	-0.93346
Fam207a	4	0.0034376	0.012272	0.12932	1952	4	-0.41336	0.99656	0.99655	1.0	19522	0	-0.41336
Grik3	4	0.003444	0.012295	0.129491	1953	4	-0.54832	0.99656	0.99654	1.0	19521	0	-0.54832
Tada3	4	0.0034612	0.012357	0.13002	1954	4	-0.92077	0.99654	0.99653	1.0	19520	0	-0.92077
H2al1n	5	0.0034636	0.012526	0.131596	1955	4	-0.50664	0.70891	0.71813	1.0	13909	1	-0.50664
Pmvk	4	0.0034806	0.012416	0.130574	1956	4	-1.1558	0.99652	0.99651	1.0	19519	0	-1.1558
Malsu1	4	0.003495	0.012459	0.130965	1957	4	-0.69024	0.9965	0.99649	1.0	19517	0	-0.69024
A230020J21Rik	2	0.0034969	0.0066996	0.080492	1958	2	-1.9054	0.9965	0.99644	1.0	19516	0	-1.9054
Rpl35a	2	0.0035103	0.0067248	0.080671	1959	2	-1.6595	0.99649	0.99643	1.0	19515	0	-1.6595
Tamm41	4	0.003516	0.012535	0.131629	1960	4	-1.1004	0.99648	0.99647	1.0	19514	0	-1.1004
Atp6v1c1	4	0.0035196	0.012547	0.131665	1961	4	-1.153	0.99648	0.99647	1.0	19513	0	-1.153
Tmem17	4	0.0035222	0.012551	0.131665	1962	3	-1.414	0.79627	0.79604	1.0	15434	0	-1.414
Glce	3	0.0035336	0.0097725	0.10768	1963	3	-1.1154	0.99647	0.99652	1.0	19511	0	-1.1154
Gm10275	1	0.0035384	0.0034942	0.048084	1964	1	-4.4202	0.99646	0.99652	1.0	19510	0	-4.4202
Cep44	4	0.0035408	0.01262	0.132258	1965	4	-0.60493	0.99646	0.99645	1.0	19509	0	-0.60493
Eif2s2	4	0.0035499	0.01265	0.13244	1966	3	-1.9944	0.034072	0.083396	0.840756	1988	1	-1.9944
Galnt2	4	0.0035612	0.012686	0.132756	1967	4	-0.52947	0.99644	0.99644	1.0	19508	0	-0.52947
Marcks	4	0.0035844	0.012759	0.133385	1968	4	-0.43953	0.99642	0.99641	1.0	19507	0	-0.43953
Yju2	4	0.0035888	0.012775	0.13349	1969	4	-0.72727	0.99641	0.99641	1.0	19506	0	-0.72727
Adnp	4	0.0036069	0.012854	0.134253	1970	4	-0.6658	0.99639	0.99639	1.0	19504	0	-0.6658
Stoml2	4	0.003621	0.012902	0.134688	1971	4	-0.50087	0.99638	0.99637	1.0	19503	0	-0.50087
Gm10161	1	0.0036264	0.0035763	0.048959	1972	1	-3.8977	0.99637	0.99644	1.0	19502	0	-3.8977
Rlim	4	0.0036318	0.012943	0.135003	1973	4	-0.42462	0.99637	0.99636	1.0	19501	0	-0.42462
Uqcc2	4	0.0036324	0.012945	0.135003	1974	3	-1.5305	0.99391	0.99389	1.0	19333	0	-1.5305
Dmac1	4	0.0036373	0.012964	0.135065	1975	4	-0.95682	0.99636	0.99636	1.0	19500	0	-0.95682
Mrps9	4	0.0036418	0.012983	0.135193	1976	4	-0.95477	0.99636	0.99636	1.0	19499	0	-0.95477
Bbs5	4	0.0036445	0.012991	0.135214	1977	3	-1.288	0.98624	0.98621	1.0	19021	0	-1.288
Omt2b	4	0.0036605	0.013047	0.135663	1978	4	-0.69649	0.99634	0.99634	1.0	19498	0	-0.69649
H3c7	2	0.0036608	0.0070325	0.083701	1979	2	-1.5539	0.99634	0.99628	1.0	19497	0	-1.5539
Trit1	4	0.0036762	0.013098	0.136064	1980	4	-0.86893	0.99632	0.99633	1.0	19495	0	-0.86893
Ak4	3	0.0036773	0.010167	0.111564	1981	3	-0.64038	0.99632	0.99638	1.0	19494	0	-0.64038
Mcrip1	4	0.003687	0.013139	0.136418	1982	3	-0.88848	0.8905	0.89024	1.0	17087	0	-0.88848
Rab1a	3	0.0037178	0.010279	0.112154	1983	3	-0.56287	0.99628	0.99634	1.0	19492	0	-0.56287
Toe1	4	0.0037244	0.013235	0.137281	1984	3	-1.6294	0.49459	0.53582	1.0	10703	1	-1.6294
Nsun4	4	0.0037572	0.013314	0.137969	1985	3	-1.108	0.44643	0.50513	1.0	10103	1	-1.108
Wbp11	4	0.0038067	0.013445	0.13905	1986	3	-0.90155	0.77064	0.77051	1.0	14978	0	-0.90155
Cdk20	4	0.0038081	0.013447	0.13905	1987	3	-1.0941	0.91167	0.91148	1.0	17470	0	-1.0941
Thg1l	4	0.0038095	0.013451	0.13905	1988	3	-1.8188	0.5236	0.5555	1.0	11075	1	-1.8188
1700024B05Rik	1	0.0038149	0.0037507	0.050952	1989	1	-4.6703	0.99619	0.99626	1.0	19488	0	-4.6703
Ccar1	4	0.0038275	0.013494	0.139426	1990	3	-1.3747	0.98808	0.98807	1.0	19085	0	-1.3747
Gml2	3	0.0038349	0.010594	0.115121	1991	3	-0.97509	0.99617	0.99623	1.0	19485	0	-0.97509
Sem1	4	0.0038386	0.013526	0.139683	1992	3	-1.1395	0.90513	0.90485	1.0	17337	0	-1.1395
Sec62	4	0.0038749	0.01361	0.140489	1993	3	-1.1831	0.99207	0.99206	1.0	19243	0	-1.1831
Hspa14	4	0.0039001	0.013662	0.140954	1994	3	-1.0908	0.81948	0.81912	1.0	15841	0	-1.0908
Gm6520	2	0.0039054	0.007497	0.087898	1995	1	-2.4649	0.77135	0.77082	1.0	14988	0	-2.4649
Gm12571	2	0.0039302	0.0075469	0.088434	1996	2	-2.5224	0.99607	0.99601	1.0	19481	0	-2.5224
B3gat3	4	0.0039509	0.013783	0.141949	1997	3	-1.2856	0.99545	0.99547	1.0	19433	0	-1.2856
Rnmt	4	0.003958	0.013803	0.142067	1998	3	-1.6189	0.98269	0.98269	1.0	18904	0	-1.6189
Rplp1	3	0.0039731	0.010967	0.118141	1999	2	-0.52013	0.79281	0.79275	1.0	15364	0	-0.52013
Mis12	4	0.0039828	0.013855	0.142531	2000	3	-1.3373	0.9953	0.99531	1.0	19419	0	-1.3373
Cygb	4	0.0040035	0.013906	0.142989	2001	3	-0.82388	0.99562	0.99563	1.0	19442	0	-0.82388
H2bc9	2	0.0040057	0.00769	0.089519	2002	2	-2.5892	0.96731	0.96727	1.0	18556	0	-2.5892
Prpf38a	4	0.0040064	0.013914	0.142996	2003	3	-1.4307	0.88389	0.8836	1.0	16979	0	-1.4307
Tomm20	2	0.0040766	0.0078243	0.090684	2004	2	-1.6335	0.99592	0.99586	1.0	19471	0	-1.6335
Gm13875	1	0.0040789	0.0040179	0.053825	2005	1	-4.3078	0.99592	0.99598	1.0	19470	0	-4.3078
Gm10184	2	0.0041087	0.0078807	0.091189	2006	2	-1.5021	0.99589	0.99583	1.0	19466	0	-1.5021
Gm6181	1	0.0041166	0.0040561	0.0542	2007	1	-2.1838	0.99588	0.99594	1.0	19465	0	-2.1838
Ddx18	4	0.0041261	0.014222	0.145957	2008	3	-0.87609	0.99606	0.99607	1.0	19479	0	-0.87609
H3c14	1	0.0041417	0.0040832	0.054459	2009	1	-4.6577	0.99586	0.99591	1.0	19463	0	-4.6577
Krt31	5	0.0041579	0.014732	0.150706	2010	4	-0.49266	0.70038	0.71146	1.0	13738	1	-0.49266
Cops2	4	0.0041715	0.014316	0.146848	2011	3	-0.8635	0.9753	0.9752	1.0	18738	0	-0.8635
Gm8697	1	0.0042172	0.0041634	0.05532	2012	1	-3.4493	0.99578	0.99584	1.0	19458	0	-3.4493
Mettl23	2	0.0042452	0.0081601	0.093152	2013	2	-1.2822	0.99575	0.99568	1.0	19456	0	-1.2822
4933427D14Rik	4	0.0042512	0.014512	0.14878	2014	3	-0.87167	0.99499	0.99499	1.0	19389	0	-0.87167
Slc39a11	4	0.0043018	0.014642	0.149969	2015	3	-0.89306	0.99552	0.99553	1.0	19439	0	-0.89306
Gm2387	1	0.0043051	0.0042399	0.055986	2016	1	-3.7722	0.99569	0.99576	1.0	19450	0	-3.7722
Adss	4	0.0043228	0.014692	0.150408	2017	3	-1.6622	0.99488	0.99488	1.0	19380	0	-1.6622
Gm11554	12	0.004341	0.022285	0.213723	2018	6	-0.3902	0.76423	0.87443	1.0	14876	2	-0.3902
Nae1	4	0.0043544	0.014772	0.15101	2019	3	-1.2233	0.96896	0.96885	1.0	18589	0	-1.2233
Racgap1	4	0.004359	0.01478	0.151023	2020	3	-1.4895	0.98522	0.98522	1.0	18987	0	-1.4895
Gmds	3	0.0043628	0.012026	0.127226	2021	3	-0.61231	0.99564	0.99573	1.0	19444	0	-0.61231
Dido1	4	0.004368	0.014803	0.151189	2022	3	-0.7785	0.9954	0.99541	1.0	19429	0	-0.7785
Eppin	4	0.0043786	0.014831	0.151397	2023	3	-0.83324	0.95573	0.95562	1.0	18301	0	-0.83324
Dnajc2	4	0.0044013	0.014883	0.151852	2024	3	-1.1631	0.96389	0.96381	1.0	18491	0	-1.1631
Sdha	4	0.0044257	0.014947	0.152436	2025	3	-0.92979	0.99125	0.99121	1.0	19208	0	-0.92979
Top1	4	0.0044333	0.014963	0.152524	2026	3	-1.3655	0.99283	0.99282	1.0	19282	0	-1.3655
Ube2i	3	0.0044552	0.012307	0.129555	2027	2	-2.7961	0.81338	0.81316	1.0	15725	0	-2.7961
Gm12906	2	0.0044894	0.0086254	0.097262	2028	2	-1.8273	0.99551	0.99542	1.0	19437	0	-1.8273
Gm10689	1	0.0044937	0.0044189	0.057882	2029	1	-3.5398	0.99551	0.99555	1.0	19436	0	-3.5398
Cdk4	4	0.0044946	0.015115	0.153964	2030	3	-1.0144	0.91219	0.91201	1.0	17480	0	-1.0144
Urb1	4	0.0044962	0.015119	0.153964	2031	3	-0.8509	0.99198	0.99196	1.0	19239	0	-0.8509
Gar1	4	0.0045131	0.015176	0.154469	2032	3	-1.2747	0.99504	0.99504	1.0	19394	0	-1.2747
Gm12261	1	0.0045565	0.00448	0.058466	2033	1	-3.5629	0.99544	0.99549	1.0	19432	0	-3.5629
Rrs1	3	0.0045691	0.012627	0.132271	2034	2	-2.4989	0.9728	0.97284	1.0	18674	0	-2.4989
Pstk	4	0.0046142	0.01542	0.156736	2035	3	-0.69843	0.26615	0.3903	1.0	7947	1	-0.69843
Nfyb	4	0.0046427	0.015496	0.157386	2036	3	-1.6738	0.49574	0.53657	1.0	10724	1	-1.6738
Mrpl16	4	0.004644	0.015499	0.157386	2037	3	-1.2849	0.94661	0.94656	1.0	18119	0	-1.2849
H2bu2	2	0.0046697	0.0089472	0.100357	2038	2	-2.3745	0.99533	0.99523	1.0	19422	0	-2.3745
Mthfd1	4	0.004685	0.01561	0.158357	2039	3	-0.90461	0.99223	0.99222	1.0	19248	0	-0.90461
Eif4a1	3	0.0046961	0.012959	0.135065	2040	3	-2.2529	0.9953	0.99541	1.0	19420	0	-2.2529
Uri1	4	0.0047112	0.015684	0.159033	2041	3	-1.1458	0.2131	0.32628	0.992759	6778	1	-1.1458
Uhrf1	4	0.0047167	0.015701	0.159127	2042	3	-1.3066	0.74247	0.7422	1.0	14504	0	-1.3066
Vps52	4	0.0047214	0.015715	0.159193	2043	3	-0.94569	0.95313	0.95298	1.0	18254	0	-0.94569
Rps26	2	0.004737	0.0090808	0.101427	2044	2	-1.5865	0.99526	0.99517	1.0	19415	0	-1.5865
Get3	4	0.0048077	0.015919	0.161108	2045	3	-1.3948	0.97558	0.97549	1.0	18747	0	-1.3948
Tars2	4	0.0048642	0.016067	0.162258	2046	3	-1.0083	0.054387	0.12597	0.866726	2911	1	-1.0083
Cbx3	4	0.0048675	0.016075	0.162258	2047	3	-1.3658	0.99571	0.99572	1.0	19452	0	-1.3658
Cep350	4	0.0048983	0.016154	0.162948	2048	3	-0.81652	0.99031	0.99025	1.0	19166	0	-0.81652
Metrnl	4	0.0049457	0.016268	0.163935	2049	3	-0.84209	0.9942	0.99419	1.0	19350	0	-0.84209
H2ac15	5	0.004963	0.017358	0.173521	2050	4	-1.4016	0.63775	0.66726	1.0	12689	1	-1.4016
Sae1	4	0.0049834	0.016346	0.164646	2051	3	-0.79039	0.97528	0.97518	1.0	18737	0	-0.79039
Gm10015	1	0.0049839	0.0049193	0.062771	2052	1	-3.5416	0.99502	0.99505	1.0	19393	0	-3.5416
Lsm7	2	0.0050161	0.0096317	0.106349	2053	2	-2.2286	0.99498	0.99489	1.0	19388	0	-2.2286
Ube4b	4	0.0050164	0.016424	0.165278	2054	3	-1.1048	0.98801	0.988	1.0	19083	0	-1.1048
Fcf1	4	0.0050209	0.016437	0.165332	2055	3	-1.2463	0.97933	0.97934	1.0	18829	0	-1.2463
